Source,Chart Type,Song Chart or Album Chart?,Chart Name,URL,URL 2 (shazam: 20160228; radio callouts - most recent Thursday: m%2Fd%2Fyyyy),URL 3,Login Username,Login Password,Note,Chart Name 2
Shazam Mobile Proxy URL,Shazam,Song,San Diego,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5391811,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Dallas,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4684888,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,San Jose,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5392171,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Indianapolis,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4259418,,,,IN
Shazam Mobile Proxy URL,Shazam,Song,Jacksonville,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4160021,,,,FL
Shazam Mobile Proxy URL,Shazam,Song,San Francisco,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5391959,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Austin,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4671654,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Columbus,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4509177,,,,OH
Shazam Mobile Proxy URL,Shazam,Song,Fort Worth,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4691930,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Charlotte,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4460243,,,,NC
Shazam Mobile Proxy URL,Shazam,Song,Detroit,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4990729,,,,MI
Shazam Mobile Proxy URL,Shazam,Song,El Paso,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5520993,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Memphis,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4641239,,,,TN
Shazam Mobile Proxy URL,Shazam,Song,New South Memphis,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4645421,,,,TN
Shazam Mobile Proxy URL,Shazam,Song,Baltimore,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4347778,,,,MD
Shazam Mobile Proxy URL,Shazam,Song,Boston,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4930956,,,,MA
Shazam Mobile Proxy URL,Shazam,Song,Seattle,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5809844,,,,WA
Shazam Mobile Proxy URL,Shazam,Song,"Washington, D.C.",https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4140963,,,,DC
Shazam Mobile Proxy URL,Shazam,Song,Denver,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5419384,,,,CO
Shazam Mobile Proxy URL,Shazam,Song,Milwaukee,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5263045,,,,WI
Shazam Mobile Proxy URL,Shazam,Song,Portland,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5746545,,,,OR
Shazam Mobile Proxy URL,Shazam,Song,Las Vegas,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5506956,,,,NV
Shazam Mobile Proxy URL,Shazam,Song,Oklahoma City,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4544349,,,,OK
Shazam Mobile Proxy URL,Shazam,Song,South Boston,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4951305,,,,MA
Shazam Mobile Proxy URL,Shazam,Song,Albuquerque,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5454711,,,,NM
Shazam Mobile Proxy URL,Shazam,Song,Nashville,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4644585,,,,TN
Shazam Mobile Proxy URL,Shazam,Song,Tucson,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5318313,,,,AZ
Shazam Mobile Proxy URL,Shazam,Song,Fresno,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5350937,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Staten Island,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5139568,,,,NY
Shazam Mobile Proxy URL,Shazam,Song,Sacramento,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5389489,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Long Beach,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5367929,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Kansas City,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4393217,,,,MO
Shazam Mobile Proxy URL,Shazam,Song,Mesa,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5304391,,,,AZ
Shazam Mobile Proxy URL,Shazam,Song,Virginia Beach,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4791259,,,,VA
Shazam Mobile Proxy URL,Shazam,Song,Atlanta,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4180439,,,,GA
Shazam Mobile Proxy URL,Shazam,Song,Colorado Springs,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5417598,,,,CO
Shazam Mobile Proxy URL,Shazam,Song,Omaha,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5074472,,,,NE
Shazam Mobile Proxy URL,Shazam,Song,Raleigh,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4487042,,,,NC
Shazam Mobile Proxy URL,Shazam,Song,Miami,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4164138,,,,FL
Shazam Mobile Proxy URL,Shazam,Song,Cleveland,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5150529,,,,OH
Shazam Mobile Proxy URL,Shazam,Song,Tulsa,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4553433,,,,OK
Shazam Mobile Proxy URL,Shazam,Song,Oakland,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5378538,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Minneapolis,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5037649,,,,MN
Shazam Mobile Proxy URL,Shazam,Song,Wichita,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4281730,,,,KS
Shazam Mobile Proxy URL,Shazam,Song,Arlington,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4671240,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Bakersfield,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5325738,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,New Orleans,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4335045,,,,LA
Shazam Mobile Proxy URL,Shazam,Song,West Raleigh,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4498303,,,,NC
Shazam Mobile Proxy URL,Shazam,Song,Anaheim,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5323810,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Tampa,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4174757,,,,FL
Shazam Mobile Proxy URL,Shazam,Song,Aurora,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5412347,,,,CO
Shazam Mobile Proxy URL,Shazam,Song,Santa Ana,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5392900,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,St. Louis,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4407066,,,,MO
Shazam Mobile Proxy URL,Shazam,Song,Pittsburgh,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5206379,,,,PA
Shazam Mobile Proxy URL,Shazam,Song,Corpus Christi,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4683416,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Riverside,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5387877,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Cincinnati,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4508722,,,,OH
Shazam Mobile Proxy URL,Shazam,Song,Lexington-Fayette,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4297999,,,,KY
Shazam Mobile Proxy URL,Shazam,Song,Anchorage,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5879400,,,,AK
Shazam Mobile Proxy URL,Shazam,Song,Stockton,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5399020,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Ironville,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4295940,,,,KY
Shazam Mobile Proxy URL,Shazam,Song,Meads,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4300488,,,,KY
Shazam Mobile Proxy URL,Shazam,Song,Toledo,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5174035,,,,OH
Shazam Mobile Proxy URL,Shazam,Song,Saint Paul,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5045360,,,,MN
Shazam Mobile Proxy URL,Shazam,Song,Newark,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5101798,,,,NJ
Shazam Mobile Proxy URL,Shazam,Song,Greensboro,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4469146,,,,NC
Shazam Mobile Proxy URL,Shazam,Song,Buffalo,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5110629,,,,NY
Shazam Mobile Proxy URL,Shazam,Song,Lincoln,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5072006,,,,NE
Shazam Mobile Proxy URL,Shazam,Song,Henderson,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5505411,,,,NV
Shazam Mobile Proxy URL,Shazam,Song,Fort Wayne,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4920423,,,,IN
Shazam Mobile Proxy URL,Shazam,Song,Jersey City,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5099836,,,,NJ
Shazam Mobile Proxy URL,Shazam,Song,St. Petersburg,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4171563,,,,FL
Shazam Mobile Proxy URL,Shazam,Song,Chula Vista,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5336899,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Louisville,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4299276,,,,KY
Shazam Mobile Proxy URL,Shazam,Song,Orlando,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4167147,,,,FL
Shazam Mobile Proxy URL,Shazam,Song,Chandler,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5289282,,,,AZ
Shazam Mobile Proxy URL,Shazam,Song,Madison,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5261457,,,,WI
Shazam Mobile Proxy URL,Shazam,Song,Winston-Salem,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4499612,,,,NC
Shazam Mobile Proxy URL,Shazam,Song,Lubbock,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5525577,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Baton Rouge,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4315588,,,,LA
Shazam Mobile Proxy URL,Shazam,Song,Durham,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4464368,,,,NC
Shazam Mobile Proxy URL,Shazam,Song,Garland,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4693003,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Glendale,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5295985,,,,AZ
Shazam Mobile Proxy URL,Shazam,Song,Lexington,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4297983,,,,KY
Shazam Mobile Proxy URL,Shazam,Song,Reno,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5511077,,,,NV
Shazam Mobile Proxy URL,Shazam,Song,Hialeah,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4158476,,,,FL
Shazam Mobile Proxy URL,Shazam,Song,Paradise,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5509952,,,,NV
Shazam Mobile Proxy URL,Shazam,Song,Scottsdale,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5313457,,,,AZ
Shazam Mobile Proxy URL,Shazam,Song,North Las Vegas,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5509403,,,,NV
Shazam Mobile Proxy URL,Shazam,Song,Jamaica,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5122520,,,,NY
Shazam Mobile Proxy URL,Shazam,Song,Fremont,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5350734,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Birmingham,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4049979,,,,AL
Shazam Mobile Proxy URL,Shazam,Song,Rochester,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5134086,,,,NY
Shazam Mobile Proxy URL,Shazam,Song,San Bernardino,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5391710,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Spokane,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5811696,,,,WA
Shazam Mobile Proxy URL,Shazam,Song,Gilbert,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5295903,,,,AZ
Shazam Mobile Proxy URL,Shazam,Song,Montgomery,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4076784,,,,AL
Shazam Mobile Proxy URL,Shazam,Song,Richmond,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4781708,,,,VA
Shazam Mobile Proxy URL,Shazam,Song,Des Moines,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4853828,,,,IA
Shazam Mobile Proxy URL,Shazam,Song,North Glendale,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5377613,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Modesto,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5373900,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Fayetteville,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4466033,,,,NC
Shazam Mobile Proxy URL,Shazam,Song,Shreveport,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4341513,,,,LA
Shazam Mobile Proxy URL,Shazam,Song,Akron,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5145476,,,,OH
Shazam Mobile Proxy URL,Shazam,Song,Tacoma,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5812944,,,,WA
Shazam Mobile Proxy URL,Shazam,Song,Aurora,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4883817,,,,IL
Shazam Mobile Proxy URL,Shazam,Song,Oxnard,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5380184,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Fontana,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5349755,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Yonkers,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5145215,,,,NY
Shazam Mobile Proxy URL,Shazam,Song,Mobile,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4076598,,,,AL
Shazam Mobile Proxy URL,Shazam,Song,Little Rock,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4119403,,,,AR
Shazam Mobile Proxy URL,Shazam,Song,Moreno Valley,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5374732,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Glendale,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5352423,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Amarillo,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5516233,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Huntington Beach,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5358705,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Columbus,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4188985,,,,GA
Shazam Mobile Proxy URL,Shazam,Song,Sunrise Manor,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5513343,,,,NV
Shazam Mobile Proxy URL,Shazam,Song,Grand Rapids,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4994358,,,,MI
Shazam Mobile Proxy URL,Shazam,Song,Oxnard Shores,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5380202,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Salt Lake City,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5780993,,,,UT
Shazam Mobile Proxy URL,Shazam,Song,Tallahassee,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4174715,,,,FL
Shazam Mobile Proxy URL,Shazam,Song,Worcester,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4956184,,,,MA
Shazam Mobile Proxy URL,Shazam,Song,Huntsville,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4068590,,,,AL
Shazam Mobile Proxy URL,Shazam,Song,Knoxville,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4634946,,,,TN
Shazam Mobile Proxy URL,Shazam,Song,Spring Valley,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5512909,,,,NV
Shazam Mobile Proxy URL,Shazam,Song,Providence,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5224151,,,,RI
Shazam Mobile Proxy URL,Shazam,Song,Santa Clarita,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5393049,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Grand Prairie,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4694482,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Brownsville,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4676740,,,,TX
Shazam Mobile Proxy URL,Shazam,Song,Jackson,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4431410,,,,MS
Shazam Mobile Proxy URL,Shazam,Song,Overland Park,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4276873,,,,KS
Shazam Mobile Proxy URL,Shazam,Song,East New York,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5115985,,,,NY
Shazam Mobile Proxy URL,Shazam,Song,Garden Grove,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5351515,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Santa Rosa,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5393287,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Chattanooga,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4612862,,,,TN
Shazam Mobile Proxy URL,Shazam,Song,Hollywood,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5357527,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Oceanside,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/5378771,,,,CA
Shazam Mobile Proxy URL,Shazam,Song,Fort Lauderdale,https://cdn.shazam.com/shazam/v2/en/US/-/-/chart/geo-city/1month/-/-/,+todayformattednodash+,/4155966,,,,FL
